ENSPMEG00000001590,ENSPMEG00000001590.1,ENSPMET00000015349,ENSPMET00000015349.1
ENSPMEG00000014817,ENSPMEG00000014817.1,ENSPMET00000020091,ENSPMET00000020091.1
ENSPMEG00000013378,ENSPMEG00000013378.1,ENSPMET00000018420,ENSPMET00000018420.1
ENSPMEG00000013451,ENSPMEG00000013451.1,ENSPMET00000018491,ENSPMET00000018491.1
ENSPMEG00000024436,ENSPMEG00000024436.1,ENSPMET00000016566,ENSPMET00000016566.1
ENSPMEG00000012620,ENSPMEG00000012620.1,ENSPMET00000017564,ENSPMET00000017564.1
ENSPMEG00000012527,ENSPMEG00000012527.1,ENSPMET00000017392,ENSPMET00000017392.1
ENSPMEG00000012737,ENSPMEG00000012737.1,ENSPMET00000017692,ENSPMET00000017692.1
ENSPMEG00000012432,ENSPMEG00000012432.1,ENSPMET00000017262,ENSPMET00000017262.1
ENSPMEG00000012465,ENSPMEG00000012465.1,ENSPMET00000017378,ENSPMET00000017378.1
ENSPMEG00000014289,ENSPMEG00000014289.1,ENSPMET00000019474,ENSPMET00000019474.1
ENSPMEG00000001463,ENSPMEG00000001463.1,ENSPMET00000015519,ENSPMET00000015519.1
ENSPMEG00000014730,ENSPMEG00000014730.1,ENSPMET00000019980,ENSPMET00000019980.1
ENSPMEG00000014675,ENSPMEG00000014675.1,ENSPMET00000019908,ENSPMET00000019908.1
ENSPMEG00000012495,ENSPMEG00000012495.1,ENSPMET00000017360,ENSPMET00000017360.1
ENSPMEG00000012158,ENSPMEG00000012158.1,ENSPMET00000017014,ENSPMET00000017014.1
ENSPMEG00000013362,ENSPMEG00000013362.1,ENSPMET00000018400,ENSPMET00000018400.1
ENSPMEG00000013985,ENSPMEG00000013985.1,ENSPMET00000018964,ENSPMET00000018964.1
ENSPMEG00000014730,ENSPMEG00000014730.1,ENSPMET00000020000,ENSPMET00000020000.1
ENSPMEG00000001231,ENSPMEG00000001231.1,ENSPMET00000015870,ENSPMET00000015870.1
ENSPMEG00000012424,ENSPMEG00000012424.1,ENSPMET00000017315,ENSPMET00000017315.1
ENSPMEG00000014150,ENSPMEG00000014150.1,ENSPMET00000019273,ENSPMET00000019273.1
ENSPMEG00000012686,ENSPMEG00000012686.1,ENSPMET00000017615,ENSPMET00000017615.1
ENSPMEG00000014558,ENSPMEG00000014558.1,ENSPMET00000019786,ENSPMET00000019786.1
ENSPMEG00000012311,ENSPMEG00000012311.1,ENSPMET00000017201,ENSPMET00000017201.1
ENSPMEG00000013534,ENSPMEG00000013534.1,ENSPMET00000018569,ENSPMET00000018569.1
ENSPMEG00000001544,ENSPMEG00000001544.1,ENSPMET00000015405,ENSPMET00000015405.1
ENSPMEG00000012006,ENSPMEG00000012006.1,ENSPMET00000016821,ENSPMET00000016821.1
ENSPMEG00000012032,ENSPMEG00000012032.1,ENSPMET00000016890,ENSPMET00000016890.1
ENSPMEG00000014074,ENSPMEG00000014074.1,ENSPMET00000019230,ENSPMET00000019230.1
ENSPMEG00000014653,ENSPMEG00000014653.1,ENSPMET00000019887,ENSPMET00000019887.1
ENSPMEG00000001257,ENSPMEG00000001257.1,ENSPMET00000015833,ENSPMET00000015833.1
ENSPMEG00000014055,ENSPMEG00000014055.1,ENSPMET00000019160,ENSPMET00000019160.1
ENSPMEG00000012414,ENSPMEG00000012414.1,ENSPMET00000017166,ENSPMET00000017166.1
ENSPMEG00000014864,ENSPMEG00000014864.1,ENSPMET00000020134,ENSPMET00000020134.1
ENSPMEG00000013774,ENSPMEG00000013774.1,ENSPMET00000018871,ENSPMET00000018871.1
ENSPMEG00000012384,ENSPMEG00000012384.1,ENSPMET00000017236,ENSPMET00000017236.1
ENSPMEG00000001454,ENSPMEG00000001454.1,ENSPMET00000015538,ENSPMET00000015538.1
ENSPMEG00000014753,ENSPMEG00000014753.1,ENSPMET00000020012,ENSPMET00000020012.1
ENSPMEG00000014542,ENSPMEG00000014542.1,ENSPMET00000019769,ENSPMET00000019769.1
ENSPMEG00000012317,ENSPMEG00000012317.1,ENSPMET00000017205,ENSPMET00000017205.1
ENSPMEG00000012808,ENSPMEG00000012808.1,ENSPMET00000017780,ENSPMET00000017780.1
ENSPMEG00000013729,ENSPMEG00000013729.1,ENSPMET00000018586,ENSPMET00000018586.1
ENSPMEG00000013746,ENSPMEG00000013746.1,ENSPMET00000018839,ENSPMET00000018839.1
ENSPMEG00000013302,ENSPMEG00000013302.1,ENSPMET00000018337,ENSPMET00000018337.1
ENSPMEG00000013618,ENSPMEG00000013618.1,ENSPMET00000018637,ENSPMET00000018637.1
ENSPMEG00000001532,ENSPMEG00000001532.1,ENSPMET00000015421,ENSPMET00000015421.1
ENSPMEG00000013194,ENSPMEG00000013194.1,ENSPMET00000018197,ENSPMET00000018197.1
ENSPMEG00000011970,ENSPMEG00000011970.1,ENSPMET00000016836,ENSPMET00000016836.1
ENSPMEG00000013060,ENSPMEG00000013060.1,ENSPMET00000018038,ENSPMET00000018038.1
ENSPMEG00000014120,ENSPMEG00000014120.1,ENSPMET00000019296,ENSPMET00000019296.1
ENSPMEG00000024347,ENSPMEG00000024347.1,ENSPMET00000016433,ENSPMET00000016433.1
ENSPMEG00000014188,ENSPMEG00000014188.1,ENSPMET00000019366,ENSPMET00000019366.1
ENSPMEG00000000242,ENSPMEG00000000242.1,ENSPMET00000017225,ENSPMET00000017225.1
ENSPMEG00000013666,ENSPMEG00000013666.1,ENSPMET00000018751,ENSPMET00000018751.1
ENSPMEG00000011929,ENSPMEG00000011929.1,ENSPMET00000016805,ENSPMET00000016805.1
ENSPMEG00000024356,ENSPMEG00000024356.1,ENSPMET00000016447,ENSPMET00000016447.1
ENSPMEG00000024374,ENSPMEG00000024374.1,ENSPMET00000016470,ENSPMET00000016470.1
ENSPMEG00000013897,ENSPMEG00000013897.1,ENSPMET00000019046,ENSPMET00000019046.1
ENSPMEG00000013436,ENSPMEG00000013436.1,ENSPMET00000018495,ENSPMET00000018495.1
ENSPMEG00000011963,ENSPMEG00000011963.1,ENSPMET00000016743,ENSPMET00000016743.1
ENSPMEG00000012150,ENSPMEG00000012150.1,ENSPMET00000016984,ENSPMET00000016984.1
ENSPMEG00000012855,ENSPMEG00000012855.1,ENSPMET00000017834,ENSPMET00000017834.1
ENSPMEG00000012746,ENSPMEG00000012746.1,ENSPMET00000017728,ENSPMET00000017728.1
ENSPMEG00000000287,ENSPMEG00000000287.1,ENSPMET00000018941,ENSPMET00000018941.1
ENSPMEG00000013627,ENSPMEG00000013627.1,ENSPMET00000018703,ENSPMET00000018703.1
ENSPMEG00000001251,ENSPMEG00000001251.1,ENSPMET00000015840,ENSPMET00000015840.1
ENSPMEG00000014107,ENSPMEG00000014107.1,ENSPMET00000019243,ENSPMET00000019243.1
ENSPMEG00000013358,ENSPMEG00000013358.1,ENSPMET00000018396,ENSPMET00000018396.1
ENSPMEG00000001293,ENSPMEG00000001293.1,ENSPMET00000015776,ENSPMET00000015776.1
ENSPMEG00000013606,ENSPMEG00000013606.1,ENSPMET00000018696,ENSPMET00000018696.1
ENSPMEG00000001635,ENSPMEG00000001635.1,ENSPMET00000015283,ENSPMET00000015283.1
ENSPMEG00000013262,ENSPMEG00000013262.1,ENSPMET00000018266,ENSPMET00000018266.1
ENSPMEG00000014580,ENSPMEG00000014580.1,ENSPMET00000019808,ENSPMET00000019808.1
ENSPMEG00000014660,ENSPMEG00000014660.1,ENSPMET00000019880,ENSPMET00000019880.1
ENSPMEG00000013148,ENSPMEG00000013148.1,ENSPMET00000018136,ENSPMET00000018136.1
ENSPMEG00000000686,ENSPMEG00000000686.1,ENSPMET00000016897,ENSPMET00000016897.1
ENSPMEG00000024430,ENSPMEG00000024430.1,ENSPMET00000016558,ENSPMET00000016558.1
ENSPMEG00000013754,ENSPMEG00000013754.1,ENSPMET00000018845,ENSPMET00000018845.1
ENSPMEG00000012651,ENSPMEG00000012651.1,ENSPMET00000017575,ENSPMET00000017575.1
ENSPMEG00000001224,ENSPMEG00000001224.1,ENSPMET00000015877,ENSPMET00000015877.1
ENSPMEG00000012237,ENSPMEG00000012237.1,ENSPMET00000017070,ENSPMET00000017070.1
ENSPMEG00000001175,ENSPMEG00000001175.1,ENSPMET00000015947,ENSPMET00000015947.1
ENSPMEG00000014650,ENSPMEG00000014650.1,ENSPMET00000019828,ENSPMET00000019828.1
ENSPMEG00000012041,ENSPMEG00000012041.1,ENSPMET00000017068,ENSPMET00000017068.1
ENSPMEG00000001183,ENSPMEG00000001183.1,ENSPMET00000015933,ENSPMET00000015933.1
ENSPMEG00000012454,ENSPMEG00000012454.1,ENSPMET00000017367,ENSPMET00000017367.1
ENSPMEG00000014581,ENSPMEG00000014581.1,ENSPMET00000019987,ENSPMET00000019987.1
ENSPMEG00000012058,ENSPMEG00000012058.1,ENSPMET00000016921,ENSPMET00000016921.1
ENSPMEG00000012407,ENSPMEG00000012407.1,ENSPMET00000017297,ENSPMET00000017297.1
ENSPMEG00000014242,ENSPMEG00000014242.1,ENSPMET00000019410,ENSPMET00000019410.1
ENSPMEG00000000888,ENSPMEG00000000888.1,ENSPMET00000016399,ENSPMET00000016399.1
ENSPMEG00000001159,ENSPMEG00000001159.1,ENSPMET00000015968,ENSPMET00000015968.1
ENSPMEG00000001490,ENSPMEG00000001490.1,ENSPMET00000015484,ENSPMET00000015484.1
ENSPMEG00000001041,ENSPMEG00000001041.1,ENSPMET00000016139,ENSPMET00000016139.1
ENSPMEG00000013902,ENSPMEG00000013902.1,ENSPMET00000019009,ENSPMET00000019009.1
ENSPMEG00000013766,ENSPMEG00000013766.1,ENSPMET00000018864,ENSPMET00000018864.1
ENSPMEG00000012578,ENSPMEG00000012578.1,ENSPMET00000017348,ENSPMET00000017348.1
ENSPMEG00000014226,ENSPMEG00000014226.1,ENSPMET00000019444,ENSPMET00000019444.1
ENSPMEG00000014082,ENSPMEG00000014082.1,ENSPMET00000020027,ENSPMET00000020027.1
ENSPMEG00000001602,ENSPMEG00000001602.1,ENSPMET00000015331,ENSPMET00000015331.1
ENSPMEG00000001157,ENSPMEG00000001157.1,ENSPMET00000015970,ENSPMET00000015970.1
ENSPMEG00000013375,ENSPMEG00000013375.1,ENSPMET00000018427,ENSPMET00000018427.1
ENSPMEG00000013332,ENSPMEG00000013332.1,ENSPMET00000018373,ENSPMET00000018373.1
ENSPMEG00000001377,ENSPMEG00000001377.1,ENSPMET00000015635,ENSPMET00000015635.1
ENSPMEG00000001599,ENSPMEG00000001599.1,ENSPMET00000015335,ENSPMET00000015335.1
ENSPMEG00000013592,ENSPMEG00000013592.1,ENSPMET00000018673,ENSPMET00000018673.1
ENSPMEG00000012264,ENSPMEG00000012264.1,ENSPMET00000017158,ENSPMET00000017158.1
ENSPMEG00000013416,ENSPMEG00000013416.1,ENSPMET00000018459,ENSPMET00000018459.1
ENSPMEG00000014780,ENSPMEG00000014780.1,ENSPMET00000020059,ENSPMET00000020059.1
ENSPMEG00000024379,ENSPMEG00000024379.1,ENSPMET00000016477,ENSPMET00000016477.1
ENSPMEG00000011907,ENSPMEG00000011907.1,ENSPMET00000016730,ENSPMET00000016730.1
ENSPMEG00000013829,ENSPMEG00000013829.1,ENSPMET00000018939,ENSPMET00000018939.1
ENSPMEG00000024331,ENSPMEG00000024331.1,ENSPMET00000016414,ENSPMET00000016414.1
ENSPMEG00000012401,ENSPMEG00000012401.1,ENSPMET00000017284,ENSPMET00000017284.1
ENSPMEG00000012660,ENSPMEG00000012660.1,ENSPMET00000017582,ENSPMET00000017582.1
ENSPMEG00000014790,ENSPMEG00000014790.1,ENSPMET00000019994,ENSPMET00000019994.1
ENSPMEG00000014318,ENSPMEG00000014318.1,ENSPMET00000019523,ENSPMET00000019523.1
ENSPMEG00000013188,ENSPMEG00000013188.1,ENSPMET00000018190,ENSPMET00000018190.1
ENSPMEG00000001479,ENSPMEG00000001479.1,ENSPMET00000015497,ENSPMET00000015497.1
ENSPMEG00000013568,ENSPMEG00000013568.1,ENSPMET00000018630,ENSPMET00000018630.1
ENSPMEG00000013310,ENSPMEG00000013310.1,ENSPMET00000018330,ENSPMET00000018330.1
ENSPMEG00000012346,ENSPMEG00000012346.1,ENSPMET00000017253,ENSPMET00000017253.1
ENSPMEG00000014386,ENSPMEG00000014386.1,ENSPMET00000019599,ENSPMET00000019599.1
ENSPMEG00000013943,ENSPMEG00000013943.1,ENSPMET00000019076,ENSPMET00000019076.1
ENSPMEG00000013219,ENSPMEG00000013219.1,ENSPMET00000018232,ENSPMET00000018232.1
ENSPMEG00000001335,ENSPMEG00000001335.1,ENSPMET00000015709,ENSPMET00000015709.1
ENSPMEG00000001618,ENSPMEG00000001618.1,ENSPMET00000015326,ENSPMET00000015326.1
ENSPMEG00000001387,ENSPMEG00000001387.1,ENSPMET00000015626,ENSPMET00000015626.1
ENSPMEG00000014299,ENSPMEG00000014299.1,ENSPMET00000019461,ENSPMET00000019461.1
ENSPMEG00000012817,ENSPMEG00000012817.1,ENSPMET00000017787,ENSPMET00000017787.1
ENSPMEG00000014197,ENSPMEG00000014197.1,ENSPMET00000019358,ENSPMET00000019358.1
ENSPMEG00000014521,ENSPMEG00000014521.1,ENSPMET00000019658,ENSPMET00000019658.1
ENSPMEG00000013745,ENSPMEG00000013745.1,ENSPMET00000018841,ENSPMET00000018841.1
ENSPMEG00000001061,ENSPMEG00000001061.1,ENSPMET00000016118,ENSPMET00000016118.1
ENSPMEG00000013010,ENSPMEG00000013010.1,ENSPMET00000017934,ENSPMET00000017934.1
ENSPMEG00000012020,ENSPMEG00000012020.1,ENSPMET00000016884,ENSPMET00000016884.1
ENSPMEG00000012550,ENSPMEG00000012550.1,ENSPMET00000017483,ENSPMET00000017483.1
ENSPMEG00000012078,ENSPMEG00000012078.1,ENSPMET00000016936,ENSPMET00000016936.1
ENSPMEG00000024365,ENSPMEG00000024365.1,ENSPMET00000016456,ENSPMET00000016456.1
ENSPMEG00000014305,ENSPMEG00000014305.1,ENSPMET00000019503,ENSPMET00000019503.1
ENSPMEG00000012602,ENSPMEG00000012602.1,ENSPMET00000017539,ENSPMET00000017539.1
ENSPMEG00000012075,ENSPMEG00000012075.1,ENSPMET00000016853,ENSPMET00000016853.1
ENSPMEG00000013862,ENSPMEG00000013862.1,ENSPMET00000018982,ENSPMET00000018982.1
ENSPMEG00000013601,ENSPMEG00000013601.1,ENSPMET00000018657,ENSPMET00000018657.1
ENSPMEG00000013313,ENSPMEG00000013313.1,ENSPMET00000018357,ENSPMET00000018357.1
ENSPMEG00000011995,ENSPMEG00000011995.1,ENSPMET00000016856,ENSPMET00000016856.1
ENSPMEG00000000905,ENSPMEG00000000905.1,ENSPMET00000016379,ENSPMET00000016379.1
ENSPMEG00000001191,ENSPMEG00000001191.1,ENSPMET00000015921,ENSPMET00000015921.1
ENSPMEG00000001138,ENSPMEG00000001138.1,ENSPMET00000015990,ENSPMET00000015990.1
ENSPMEG00000000989,ENSPMEG00000000989.1,ENSPMET00000016216,ENSPMET00000016216.1
ENSPMEG00000012089,ENSPMEG00000012089.1,ENSPMET00000016933,ENSPMET00000016933.1
ENSPMEG00000012920,ENSPMEG00000012920.1,ENSPMET00000017883,ENSPMET00000017883.1
ENSPMEG00000012706,ENSPMEG00000012706.1,ENSPMET00000017642,ENSPMET00000017642.1
ENSPMEG00000000250,ENSPMEG00000000250.1,ENSPMET00000017512,ENSPMET00000017512.1
ENSPMEG00000014609,ENSPMEG00000014609.1,ENSPMET00000019822,ENSPMET00000019822.1
ENSPMEG00000024383,ENSPMEG00000024383.1,ENSPMET00000016484,ENSPMET00000016484.1
ENSPMEG00000012334,ENSPMEG00000012334.1,ENSPMET00000017214,ENSPMET00000017214.1
ENSPMEG00000012177,ENSPMEG00000012177.1,ENSPMET00000017021,ENSPMET00000017021.1
ENSPMEG00000014830,ENSPMEG00000014830.1,ENSPMET00000020116,ENSPMET00000020116.1
ENSPMEG00000000270,ENSPMEG00000000270.1,ENSPMET00000018441,ENSPMET00000018441.1
ENSPMEG00000012221,ENSPMEG00000012221.1,ENSPMET00000017090,ENSPMET00000017090.1
ENSPMEG00000013680,ENSPMEG00000013680.1,ENSPMET00000018779,ENSPMET00000018779.1
ENSPMEG00000001339,ENSPMEG00000001339.1,ENSPMET00000015699,ENSPMET00000015699.1
ENSPMEG00000014904,ENSPMEG00000014904.1,ENSPMET00000020041,ENSPMET00000020041.1
ENSPMEG00000014086,ENSPMEG00000014086.1,ENSPMET00000019861,ENSPMET00000019861.1
ENSPMEG00000001063,ENSPMEG00000001063.1,ENSPMET00000016120,ENSPMET00000016120.1
ENSPMEG00000012184,ENSPMEG00000012184.1,ENSPMET00000017062,ENSPMET00000017062.1
ENSPMEG00000001621,ENSPMEG00000001621.1,ENSPMET00000015323,ENSPMET00000015323.1
ENSPMEG00000001005,ENSPMEG00000001005.1,ENSPMET00000016191,ENSPMET00000016191.1
ENSPMEG00000001388,ENSPMEG00000001388.1,ENSPMET00000015623,ENSPMET00000015623.1
ENSPMEG00000011993,ENSPMEG00000011993.1,ENSPMET00000016840,ENSPMET00000016840.1
ENSPMEG00000013967,ENSPMEG00000013967.1,ENSPMET00000019142,ENSPMET00000019142.1
ENSPMEG00000001212,ENSPMEG00000001212.1,ENSPMET00000015897,ENSPMET00000015897.1
ENSPMEG00000011915,ENSPMEG00000011915.1,ENSPMET00000016776,ENSPMET00000016776.1
ENSPMEG00000012847,ENSPMEG00000012847.1,ENSPMET00000017816,ENSPMET00000017816.1
ENSPMEG00000011967,ENSPMEG00000011967.1,ENSPMET00000016814,ENSPMET00000016814.1
ENSPMEG00000012826,ENSPMEG00000012826.1,ENSPMET00000017774,ENSPMET00000017774.1
ENSPMEG00000001007,ENSPMEG00000001007.1,ENSPMET00000016188,ENSPMET00000016188.1
ENSPMEG00000013904,ENSPMEG00000013904.1,ENSPMET00000019030,ENSPMET00000019030.1
ENSPMEG00000001622,ENSPMEG00000001622.1,ENSPMET00000015303,ENSPMET00000015303.1
ENSPMEG00000014571,ENSPMEG00000014571.1,ENSPMET00000019802,ENSPMET00000019802.1
ENSPMEG00000024426,ENSPMEG00000024426.1,ENSPMET00000016552,ENSPMET00000016552.1
ENSPMEG00000013790,ENSPMEG00000013790.1,ENSPMET00000018859,ENSPMET00000018859.1
ENSPMEG00000013327,ENSPMEG00000013327.1,ENSPMET00000018376,ENSPMET00000018376.1
ENSPMEG00000001284,ENSPMEG00000001284.1,ENSPMET00000015796,ENSPMET00000015796.1
ENSPMEG00000013606,ENSPMEG00000013606.1,ENSPMET00000018676,ENSPMET00000018676.1
ENSPMEG00000012151,ENSPMEG00000012151.1,ENSPMET00000017005,ENSPMET00000017005.1
ENSPMEG00000013728,ENSPMEG00000013728.1,ENSPMET00000018827,ENSPMET00000018827.1
ENSPMEG00000011804,ENSPMEG00000011804.1,ENSPMET00000016626,ENSPMET00000016626.1
ENSPMEG00000014566,ENSPMEG00000014566.1,ENSPMET00000019844,ENSPMET00000019844.1
ENSPMEG00000001222,ENSPMEG00000001222.1,ENSPMET00000015884,ENSPMET00000015884.1
ENSPMEG00000012166,ENSPMEG00000012166.1,ENSPMET00000017036,ENSPMET00000017036.1
ENSPMEG00000013858,ENSPMEG00000013858.1,ENSPMET00000018988,ENSPMET00000018988.1
ENSPMEG00000014237,ENSPMEG00000014237.1,ENSPMET00000019352,ENSPMET00000019352.1
ENSPMEG00000012593,ENSPMEG00000012593.1,ENSPMET00000017520,ENSPMET00000017520.1
ENSPMEG00000014576,ENSPMEG00000014576.1,ENSPMET00000019810,ENSPMET00000019810.1
ENSPMEG00000014436,ENSPMEG00000014436.1,ENSPMET00000019652,ENSPMET00000019652.1
ENSPMEG00000001180,ENSPMEG00000001180.1,ENSPMET00000015936,ENSPMET00000015936.1
ENSPMEG00000013660,ENSPMEG00000013660.1,ENSPMET00000018726,ENSPMET00000018726.1
ENSPMEG00000012678,ENSPMEG00000012678.1,ENSPMET00000017624,ENSPMET00000017624.1
ENSPMEG00000014373,ENSPMEG00000014373.1,ENSPMET00000019428,ENSPMET00000019428.1
ENSPMEG00000001242,ENSPMEG00000001242.1,ENSPMET00000015853,ENSPMET00000015853.1
ENSPMEG00000001520,ENSPMEG00000001520.1,ENSPMET00000015456,ENSPMET00000015456.1
ENSPMEG00000013869,ENSPMEG00000013869.1,ENSPMET00000018991,ENSPMET00000018991.1
ENSPMEG00000001004,ENSPMEG00000001004.1,ENSPMET00000016195,ENSPMET00000016195.1
ENSPMEG00000013816,ENSPMEG00000013816.1,ENSPMET00000018920,ENSPMET00000018920.1
ENSPMEG00000014603,ENSPMEG00000014603.1,ENSPMET00000019865,ENSPMET00000019865.1
ENSPMEG00000011936,ENSPMEG00000011936.1,ENSPMET00000016793,ENSPMET00000016793.1
ENSPMEG00000012159,ENSPMEG00000012159.1,ENSPMET00000017025,ENSPMET00000017025.1
ENSPMEG00000013396,ENSPMEG00000013396.1,ENSPMET00000018445,ENSPMET00000018445.1
ENSPMEG00000013980,ENSPMEG00000013980.1,ENSPMET00000019096,ENSPMET00000019096.1
ENSPMEG00000013722,ENSPMEG00000013722.1,ENSPMET00000018807,ENSPMET00000018807.1
ENSPMEG00000013190,ENSPMEG00000013190.1,ENSPMET00000018168,ENSPMET00000018168.1
ENSPMEG00000011907,ENSPMEG00000011907.1,ENSPMET00000016729,ENSPMET00000016729.1
ENSPMEG00000024465,ENSPMEG00000024465.1,ENSPMET00000016606,ENSPMET00000016606.1
ENSPMEG00000014619,ENSPMEG00000014619.1,ENSPMET00000019579,ENSPMET00000019579.1
ENSPMEG00000012693,ENSPMEG00000012693.1,ENSPMET00000017604,ENSPMET00000017604.1
ENSPMEG00000014245,ENSPMEG00000014245.1,ENSPMET00000019408,ENSPMET00000019408.1
ENSPMEG00000014268,ENSPMEG00000014268.1,ENSPMET00000019480,ENSPMET00000019480.1
ENSPMEG00000012412,ENSPMEG00000012412.1,ENSPMET00000017304,ENSPMET00000017304.1
ENSPMEG00000024391,ENSPMEG00000024391.1,ENSPMET00000016497,ENSPMET00000016497.1
ENSPMEG00000014374,ENSPMEG00000014374.1,ENSPMET00000019531,ENSPMET00000019531.1
ENSPMEG00000001632,ENSPMEG00000001632.1,ENSPMET00000015286,ENSPMET00000015286.1
ENSPMEG00000001189,ENSPMEG00000001189.1,ENSPMET00000015925,ENSPMET00000015925.1
ENSPMEG00000013476,ENSPMEG00000013476.1,ENSPMET00000018393,ENSPMET00000018393.1
ENSPMEG00000013656,ENSPMEG00000013656.1,ENSPMET00000018735,ENSPMET00000018735.1
ENSPMEG00000001295,ENSPMEG00000001295.1,ENSPMET00000015773,ENSPMET00000015773.1
ENSPMEG00000000812,ENSPMEG00000000812.1,ENSPMET00000019974,ENSPMET00000019974.1
ENSPMEG00000012572,ENSPMEG00000012572.1,ENSPMET00000017500,ENSPMET00000017500.1
ENSPMEG00000014093,ENSPMEG00000014093.1,ENSPMET00000019246,ENSPMET00000019246.1
ENSPMEG00000013629,ENSPMEG00000013629.1,ENSPMET00000018706,ENSPMET00000018706.1
ENSPMEG00000013374,ENSPMEG00000013374.1,ENSPMET00000018329,ENSPMET00000018329.1
ENSPMEG00000014020,ENSPMEG00000014020.1,ENSPMET00000019124,ENSPMET00000019124.1
ENSPMEG00000013528,ENSPMEG00000013528.1,ENSPMET00000018629,ENSPMET00000018629.1
ENSPMEG00000024342,ENSPMEG00000024342.1,ENSPMET00000016429,ENSPMET00000016429.1
ENSPMEG00000014332,ENSPMEG00000014332.1,ENSPMET00000019541,ENSPMET00000019541.1
ENSPMEG00000001093,ENSPMEG00000001093.1,ENSPMET00000016065,ENSPMET00000016065.1
ENSPMEG00000001170,ENSPMEG00000001170.1,ENSPMET00000015950,ENSPMET00000015950.1
ENSPMEG00000001335,ENSPMEG00000001335.1,ENSPMET00000015714,ENSPMET00000015714.1
ENSPMEG00000024401,ENSPMEG00000024401.1,ENSPMET00000016515,ENSPMET00000016515.1
ENSPMEG00000024389,ENSPMEG00000024389.1,ENSPMET00000016493,ENSPMET00000016493.1
ENSPMEG00000013036,ENSPMEG00000013036.1,ENSPMET00000018072,ENSPMET00000018072.1
ENSPMEG00000012076,ENSPMEG00000012076.1,ENSPMET00000016896,ENSPMET00000016896.1
ENSPMEG00000013100,ENSPMEG00000013100.1,ENSPMET00000018098,ENSPMET00000018098.1
ENSPMEG00000001419,ENSPMEG00000001419.1,ENSPMET00000015581,ENSPMET00000015581.1
ENSPMEG00000013612,ENSPMEG00000013612.1,ENSPMET00000018697,ENSPMET00000018697.1
ENSPMEG00000001290,ENSPMEG00000001290.1,ENSPMET00000015777,ENSPMET00000015777.1
ENSPMEG00000013347,ENSPMEG00000013347.1,ENSPMET00000018406,ENSPMET00000018406.1
ENSPMEG00000013717,ENSPMEG00000013717.1,ENSPMET00000018803,ENSPMET00000018803.1
ENSPMEG00000013843,ENSPMEG00000013843.1,ENSPMET00000018955,ENSPMET00000018955.1
ENSPMEG00000000923,ENSPMEG00000000923.1,ENSPMET00000016345,ENSPMET00000016345.1
ENSPMEG00000012175,ENSPMEG00000012175.1,ENSPMET00000017050,ENSPMET00000017050.1
ENSPMEG00000013393,ENSPMEG00000013393.1,ENSPMET00000018435,ENSPMET00000018435.1
ENSPMEG00000001359,ENSPMEG00000001359.1,ENSPMET00000015659,ENSPMET00000015659.1
ENSPMEG00000014170,ENSPMEG00000014170.1,ENSPMET00000019311,ENSPMET00000019311.1
ENSPMEG00000014410,ENSPMEG00000014410.1,ENSPMET00000019611,ENSPMET00000019611.1
ENSPMEG00000014615,ENSPMEG00000014615.1,ENSPMET00000019780,ENSPMET00000019780.1
ENSPMEG00000014548,ENSPMEG00000014548.1,ENSPMET00000019708,ENSPMET00000019708.1
ENSPMEG00000013080,ENSPMEG00000013080.1,ENSPMET00000018081,ENSPMET00000018081.1
ENSPMEG00000012619,ENSPMEG00000012619.1,ENSPMET00000017555,ENSPMET00000017555.1
ENSPMEG00000013667,ENSPMEG00000013667.1,ENSPMET00000018764,ENSPMET00000018764.1
ENSPMEG00000001175,ENSPMEG00000001175.1,ENSPMET00000015946,ENSPMET00000015946.1
ENSPMEG00000001638,ENSPMEG00000001638.1,ENSPMET00000015274,ENSPMET00000015274.1
ENSPMEG00000001104,ENSPMEG00000001104.1,ENSPMET00000016044,ENSPMET00000016044.1
ENSPMEG00000024329,ENSPMEG00000024329.1,ENSPMET00000016409,ENSPMET00000016409.1
ENSPMEG00000014926,ENSPMEG00000014926.1,ENSPMET00000019986,ENSPMET00000019986.1
ENSPMEG00000012478,ENSPMEG00000012478.1,ENSPMET00000017366,ENSPMET00000017366.1
ENSPMEG00000001306,ENSPMEG00000001306.1,ENSPMET00000015756,ENSPMET00000015756.1
ENSPMEG00000000914,ENSPMEG00000000914.1,ENSPMET00000016364,ENSPMET00000016364.1
ENSPMEG00000011934,ENSPMEG00000011934.1,ENSPMET00000016664,ENSPMET00000016664.1
ENSPMEG00000014593,ENSPMEG00000014593.1,ENSPMET00000019834,ENSPMET00000019834.1
ENSPMEG00000024446,ENSPMEG00000024446.1,ENSPMET00000016578,ENSPMET00000016578.1
ENSPMEG00000013384,ENSPMEG00000013384.1,ENSPMET00000018426,ENSPMET00000018426.1
ENSPMEG00000014763,ENSPMEG00000014763.1,ENSPMET00000020026,ENSPMET00000020026.1
ENSPMEG00000013745,ENSPMEG00000013745.1,ENSPMET00000018823,ENSPMET00000018823.1
ENSPMEG00000012252,ENSPMEG00000012252.1,ENSPMET00000017111,ENSPMET00000017111.1
ENSPMEG00000024379,ENSPMEG00000024379.1,ENSPMET00000016476,ENSPMET00000016476.1
ENSPMEG00000012755,ENSPMEG00000012755.1,ENSPMET00000017713,ENSPMET00000017713.1
ENSPMEG00000013979,ENSPMEG00000013979.1,ENSPMET00000019040,ENSPMET00000019040.1
